location,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,raw_longitude,longitude,latitude,CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,depth,QV:SEADATANET,Y_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV,QV:SEADATANET,Y_D_CONC_FISH [pmol/kg],QV:SEADATANET,La,STANDARD_DEV,QV:SEADATANET,La_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce,STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr,STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd,STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm,STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu,STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd,STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb,STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy,STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho,STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er,STANDARD_DEV,QV:SEADATANET,Er_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm,STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb,STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu,STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,QV:ODV:SAMPLE
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,502.9,0,499.2,0,137.14238,,1,,9,26.148626,,1,,,9,,,9,,,9,7.38601,,1,,,9,,,9,,,9,5.034045,,1,,,9,,,9,,,9,21.921009,,1,,,9,,,9,,,9,4.146103,,1,,,9,,,9,,,9,1.068428,,1,,,9,,,9,,,9,5.272241,,1,,,9,,,9,,,9,0.789119,,1,,,9,,,9,,,9,5.552734,,1,,,9,,,9,,,9,1.390485,,1,,,9,,,9,,,9,4.551221,,1,,,9,,,9,,,9,0.633863,,1,,,9,,,9,,,9,4.132921,,1,,,9,,,9,,,9,0.684223,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,670,0,664.8,0,139.556458,,1,,9,26.412264,,1,,,9,,,9,,,9,7.709362,,1,,,9,,,9,,,9,4.97685,,1,,,9,,,9,,,9,21.413635,,1,,,9,,,9,,,9,4.096375,,1,,,9,,,9,,,9,1.056149,,1,,,9,,,9,,,9,5.23861,,1,,,9,,,9,,,9,0.781989,,1,,,9,,,9,,,9,5.532787,,1,,,9,,,9,,,9,1.403637,,1,,,9,,,9,,,9,4.618018,,1,,,9,,,9,,,9,0.648665,,1,,,9,,,9,,,9,4.343026,,1,,,9,,,9,,,9,0.71618,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,806.2,0,799.7,0,142.394501,,1,,9,27.0902,,1,,,9,,,9,,,9,9.712493,,1,,,9,,,9,,,9,5.188627,,1,,,9,,,9,,,9,22.398396,,1,,,9,,,9,,,9,4.270574,,1,,,9,,,9,,,9,1.079177,,1,,,9,,,9,,,9,5.502959,,1,,,9,,,9,,,9,0.795986,,1,,,9,,,9,,,9,5.670168,,1,,,9,,,9,,,9,1.446381,,1,,,9,,,9,,,9,4.902179,,1,,,9,,,9,,,9,0.69166,,1,,,9,,,9,,,9,4.588847,,1,,,9,,,9,,,9,0.774504,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,973,0,963.9,0,142.450211,,1,,9,25.470213,,1,,,9,,,9,,,9,9.060019,,1,,,9,,,9,,,9,4.769916,,1,,,9,,,9,,,9,20.591879,,1,,,9,,,9,,,9,4.028187,,1,,,9,,,9,,,9,1.013263,,1,,,9,,,9,,,9,5.192142,,1,,,9,,,9,,,9,0.768203,,1,,,9,,,9,,,9,5.522192,,1,,,9,,,9,,,9,1.442044,,1,,,9,,,9,,,9,4.810995,,1,,,9,,,9,,,9,0.684644,,1,,,9,,,9,,,9,4.645166,,1,,,9,,,9,,,9,0.7764,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,1110.2,0,1099.6,0,144.152451,,1,,9,23.147739,,1,,,9,,,9,,,9,6.815894,,1,,,9,,,9,,,9,4.286321,,1,,,9,,,9,,,9,18.633457,,1,,,9,,,9,,,9,3.681044,,1,,,9,,,9,,,9,0.972578,,1,,,9,,,9,,,9,4.888154,,1,,,9,,,9,,,9,0.74913,,1,,,9,,,9,,,9,5.520278,,1,,,9,,,9,,,9,1.436916,,1,,,9,,,9,,,9,4.844837,,1,,,9,,,9,,,9,0.696493,,1,,,9,,,9,,,9,4.674449,,1,,,9,,,9,,,9,0.794042,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,1261.6,0,1249.1,0,147.92308,,1,,9,23.599049,,1,,,9,,,9,,,9,7.558422,,1,,,9,,,9,,,9,4.300945,,1,,,9,,,9,,,9,19.20796,,1,,,9,,,9,,,9,3.701815,,1,,,9,,,9,,,9,0.982471,,1,,,9,,,9,,,9,5.058837,,1,,,9,,,9,,,9,0.779498,,1,,,9,,,9,,,9,5.655533,,1,,,9,,,9,,,9,1.48148,,1,,,9,,,9,,,9,5.083988,,1,,,9,,,9,,,9,0.730814,,1,,,9,,,9,,,9,4.880371,,1,,,9,,,9,,,9,0.825141,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,1513.5,0,1497.7,0,150.143768,,1,,9,23.271685,,1,,,9,,,9,,,9,8.046384,,1,,,9,,,9,,,9,4.176941,,1,,,9,,,9,,,9,18.523436,,1,,,9,,,9,,,9,3.609416,,1,,,9,,,9,,,9,0.982762,,1,,,9,,,9,,,9,5.042081,,1,,,9,,,9,,,9,0.774262,,1,,,9,,,9,,,9,5.832025,,1,,,9,,,9,,,9,1.520564,,1,,,9,,,9,,,9,5.137028,,1,,,9,,,9,,,9,0.736436,,1,,,9,,,9,,,9,4.996033,,1,,,9,,,9,,,9,0.84169,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,1769.6,0,1750.1,0,150.175339,,1,,9,23.947483,,1,,,9,,,9,,,9,9.769898,,1,,,9,,,9,,,9,4.289234,,1,,,9,,,9,,,9,19.156202,,1,,,9,,,9,,,9,3.729428,,1,,,9,,,9,,,9,0.970495,,1,,,9,,,9,,,9,5.09524,,1,,,9,,,9,,,9,0.796341,,1,,,9,,,9,,,9,5.910726,,1,,,9,,,9,,,9,1.543929,,1,,,9,,,9,,,9,5.251035,,1,,,9,,,9,,,9,0.746574,,1,,,9,,,9,,,9,5.090796,,1,,,9,,,9,,,9,0.855225,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,2021.9,0,1998.5,0,150.461227,,1,,9,24.555099,,1,,,9,,,9,,,9,9.411226,,1,,,9,,,9,,,9,4.302002,,1,,,9,,,9,,,9,19.002211,,1,,,9,,,9,,,9,3.729791,,1,,,9,,,9,,,9,0.981262,,1,,,9,,,9,,,9,5.121163,,1,,,9,,,9,,,9,0.792613,,1,,,9,,,9,,,9,5.830618,,1,,,9,,,9,,,9,1.533692,,1,,,9,,,9,,,9,5.178455,,1,,,9,,,9,,,9,0.750932,,1,,,9,,,9,,,9,5.085391,,1,,,9,,,9,,,9,0.857394,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,2276.8,0,2249,0,153.325775,,1,,9,25.235455,,1,,,9,,,9,,,9,8.778018,,1,,,9,,,9,,,9,4.39738,,1,,,9,,,9,,,9,19.357416,,1,,,9,,,9,,,9,3.795239,,1,,,9,,,9,,,9,0.989808,,1,,,9,,,9,,,9,5.256805,,1,,,9,,,9,,,9,0.808173,,1,,,9,,,9,,,9,5.995559,,1,,,9,,,9,,,9,1.555264,,1,,,9,,,9,,,9,5.264668,,1,,,9,,,9,,,9,0.757407,,1,,,9,,,9,,,9,5.105347,,1,,,9,,,9,,,9,0.870513,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,2530.9,0,2498.5,0,151.28653,,1,,9,25.585949,,1,,,9,,,9,,,9,8.102353,,1,,,9,,,9,,,9,4.483708,,1,,,9,,,9,,,9,19.542913,,1,,,9,,,9,,,9,3.751822,,1,,,9,,,9,,,9,0.988781,,1,,,9,,,9,,,9,5.202077,,1,,,9,,,9,,,9,0.797789,,1,,,9,,,9,,,9,5.892595,,1,,,9,,,9,,,9,1.547401,,1,,,9,,,9,,,9,5.214021,,1,,,9,,,9,,,9,0.739157,,1,,,9,,,9,,,9,5.006493,,1,,,9,,,9,,,9,0.833139,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,2734.7,0,2698.3,0,155.594055,,1,,9,26.105774,,1,,,9,,,9,,,9,8.145095,,1,,,9,,,9,,,9,4.526474,,1,,,9,,,9,,,9,20.082691,,1,,,9,,,9,,,9,3.838228,,1,,,9,,,9,,,9,1.01676,,1,,,9,,,9,,,9,5.316296,,1,,,9,,,9,,,9,0.817719,,1,,,9,,,9,,,9,6.096849,,1,,,9,,,9,,,9,1.591914,,1,,,9,,,9,,,9,5.369613,,1,,,9,,,9,,,9,0.766008,,1,,,9,,,9,,,9,5.201485,,1,,,9,,,9,,,9,0.881529,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,3041.8,0,2999.1,0,158.132889,,1,,9,29.999647,,1,,,9,,,9,,,9,8.239129,,1,,,9,,,9,,,9,5.074323,,1,,,9,,,9,,,9,22.293493,,1,,,9,,,9,,,9,4.138924,,1,,,9,,,9,,,9,1.059115,,1,,,9,,,9,,,9,5.635878,,1,,,9,,,9,,,9,0.853179,,1,,,9,,,9,,,9,6.194395,,1,,,9,,,9,,,9,1.615008,,1,,,9,,,9,,,9,5.462071,,1,,,9,,,9,,,9,0.790441,,1,,,9,,,9,,,9,5.325655,,1,,,9,,,9,,,9,0.910737,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,3327.2,0,3278.3,0,160.047485,,1,,9,31.544945,,1,,,9,,,9,,,9,8.689324,,1,,,9,,,9,,,9,5.389253,,1,,,9,,,9,,,9,23.605635,,1,,,9,,,9,,,9,4.346364,,1,,,9,,,9,,,9,1.113368,,1,,,9,,,9,,,9,5.760964,,1,,,9,,,9,,,9,0.8528,,1,,,9,,,9,,,9,6.422547,,1,,,9,,,9,,,9,1.651724,,1,,,9,,,9,,,9,5.561034,,1,,,9,,,9,,,9,0.804188,,1,,,9,,,9,,,9,5.503944,,1,,,9,,,9,,,9,0.93732,,1,,,9,,,9,,,9,1
GA03Station 10,GA03,Station 10,B,2010-10-30T09:25:49,339.1824,-20.8176,17.3535,3370.8,0,3320.9,0,159.423813,,1,,9,31.927538,,1,,,9,,,9,,,9,8.90639,,1,,,9,,,9,,,9,5.465266,,1,,,9,,,9,,,9,23.978697,,1,,,9,,,9,,,9,4.345902,,1,,,9,,,9,,,9,1.1074,,1,,,9,,,9,,,9,5.715581,,1,,,9,,,9,,,9,0.85027,,1,,,9,,,9,,,9,6.213251,,1,,,9,,,9,,,9,1.614721,,1,,,9,,,9,,,9,5.52765,,1,,,9,,,9,,,9,0.797086,,1,,,9,,,9,,,9,5.448227,,1,,,9,,,9,,,9,0.940875,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,29.9,0,29.7,0,128.471741,,1,,9,22.976921,,1,,,9,,,9,,,9,26.828524,,1,,,9,,,9,,,9,5.433573,,1,,,9,,,9,,,9,23.85815,,1,,,9,,,9,,,9,4.758937,,1,,,9,,,9,,,9,1.205424,,1,,,9,,,9,,,9,5.833791,,1,,,9,,,9,,,9,0.866353,,1,,,9,,,9,,,9,5.834178,,1,,,9,,,9,,,9,1.403322,,1,,,9,,,9,,,9,4.326827,,1,,,9,,,9,,,9,0.569446,,1,,,9,,,9,,,9,3.455235,,1,,,9,,,9,,,9,0.531043,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,62.2,0,61.8,0,149.040543,,1,,9,17.258657,,1,,,9,,,9,,,9,13.732821,,1,,,9,,,9,,,9,3.230875,,1,,,9,,,9,,,9,14.61032,,1,,,9,,,9,,,9,2.936416,,1,,,9,,,9,,,9,0.791866,,1,,,9,,,9,,,9,4.350964,,1,,,9,,,9,,,9,0.69574,,1,,,9,,,9,,,9,5.325334,,1,,,9,,,9,,,9,1.42143,,1,,,9,,,9,,,9,4.732535,,1,,,9,,,9,,,9,0.648027,,1,,,9,,,9,,,9,4.03246,,1,,,9,,,9,,,9,0.646078,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,85.9,0,85.4,0,150.226715,,1,,9,21.216846,,1,,,9,,,9,,,9,13.689297,,1,,,9,,,9,,,9,3.776095,,1,,,9,,,9,,,9,16.808285,,1,,,9,,,9,,,9,3.329498,,1,,,9,,,9,,,9,0.884143,,1,,,9,,,9,,,9,4.711604,,1,,,9,,,9,,,9,0.746459,,1,,,9,,,9,,,9,5.518009,,1,,,9,,,9,,,9,1.444028,,1,,,9,,,9,,,9,4.727833,,1,,,9,,,9,,,9,0.652293,,1,,,9,,,9,,,9,4.12004,,1,,,9,,,9,,,9,0.656626,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,136.6,0,135.8,0,147.749039,,1,,9,22.785076,,1,,,9,,,9,,,9,10.036076,,1,,,9,,,9,,,9,4.184114,,1,,,9,,,9,,,9,18.323349,,1,,,9,,,9,,,9,3.565088,,1,,,9,,,9,,,9,0.957655,,1,,,9,,,9,,,9,4.991781,,1,,,9,,,9,,,9,0.777091,,1,,,9,,,9,,,9,5.733708,,1,,,9,,,9,,,9,1.45698,,1,,,9,,,9,,,9,4.743478,,1,,,9,,,9,,,9,0.6556,,1,,,9,,,9,,,9,4.171285,,1,,,9,,,9,,,9,0.667955,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,180.7,0,179.7,0,141.287766,,1,,9,23.01844,,1,,,9,,,9,,,9,8.473166,,1,,,9,,,9,,,9,4.271661,,1,,,9,,,9,,,9,18.895044,,1,,,9,,,9,,,9,3.683352,,1,,,9,,,9,,,9,0.953527,,1,,,9,,,9,,,9,5.05463,,1,,,9,,,9,,,9,0.787825,,1,,,9,,,9,,,9,5.711109,,1,,,9,,,9,,,9,1.454562,,1,,,9,,,9,,,9,4.684638,,1,,,9,,,9,,,9,0.652157,,1,,,9,,,9,,,9,4.148913,,1,,,9,,,9,,,9,0.674649,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,200.8,0,199.6,0,142.05632,,1,,9,22.944456,,1,,,9,,,9,,,9,8.073791,,1,,,9,,,9,,,9,4.218545,,1,,,9,,,9,,,9,18.702019,,1,,,9,,,9,,,9,3.609942,,1,,,9,,,9,,,9,0.985063,,1,,,9,,,9,,,9,5.075275,,1,,,9,,,9,,,9,0.782887,,1,,,9,,,9,,,9,5.642834,,1,,,9,,,9,,,9,1.448118,,1,,,9,,,9,,,9,4.703291,,1,,,9,,,9,,,9,0.654257,,1,,,9,,,9,,,9,4.121768,,1,,,9,,,9,,,9,0.671347,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,251.8,0,250.3,0,142.2742,,1,,9,25.070698,,1,,,9,,,9,,,9,8.379136,,1,,,9,,,9,,,9,4.69323,,1,,,9,,,9,,,9,20.560696,,1,,,9,,,9,,,9,3.96746,,1,,,9,,,9,,,9,1.038424,,1,,,9,,,9,,,9,5.33217,,1,,,9,,,9,,,9,0.819926,,1,,,9,,,9,,,9,5.862127,,1,,,9,,,9,,,9,1.483919,,1,,,9,,,9,,,9,4.7875,,1,,,9,,,9,,,9,0.667415,,1,,,9,,,9,,,9,4.280737,,1,,,9,,,9,,,9,0.678029,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,302.6,0,300.7,0,140.211136,,1,,9,26.200596,,1,,,9,,,9,,,9,7.943632,,1,,,9,,,9,,,9,4.92772,,1,,,9,,,9,,,9,21.472168,,1,,,9,,,9,,,9,4.122107,,1,,,9,,,9,,,9,1.069108,,1,,,9,,,9,,,9,5.473654,,1,,,9,,,9,,,9,0.813978,,1,,,9,,,9,,,9,5.874403,,1,,,9,,,9,,,9,1.459244,,1,,,9,,,9,,,9,4.770984,,1,,,9,,,9,,,9,0.658565,,1,,,9,,,9,,,9,4.258383,,1,,,9,,,9,,,9,0.684069,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,353.5,0,351.3,0,140.756317,,1,,9,25.515285,,1,,,9,,,9,,,9,5.729241,,1,,,9,,,9,,,9,4.801648,,1,,,9,,,9,,,9,21.003544,,1,,,9,,,9,,,9,4.045119,,1,,,9,,,9,,,9,1.041085,,1,,,9,,,9,,,9,5.309209,,1,,,9,,,9,,,9,0.805931,,1,,,9,,,9,,,9,5.753849,,1,,,9,,,9,,,9,1.457527,,1,,,9,,,9,,,9,4.722742,,1,,,9,,,9,,,9,0.651541,,1,,,9,,,9,,,9,4.241614,,1,,,9,,,9,,,9,0.694223,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,452.9,0,449.9,0,136.881226,,1,,9,25.665815,,1,,,9,,,9,,,9,7.059511,,1,,,9,,,9,,,9,4.860742,,1,,,9,,,9,,,9,21.402302,,1,,,9,,,9,,,9,4.097498,,1,,,9,,,9,,,9,1.030625,,1,,,9,,,9,,,9,5.342595,,1,,,9,,,9,,,9,0.807152,,1,,,9,,,9,,,9,5.686124,,1,,,9,,,9,,,9,1.416784,,1,,,9,,,9,,,9,4.638012,,1,,,9,,,9,,,9,0.645041,,1,,,9,,,9,,,9,4.225514,,1,,,9,,,9,,,9,0.694265,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,604.7,0,600.4,0,138.33287,,1,,9,25.178688,,1,,,9,,,9,,,9,6.099422,,1,,,9,,,9,,,9,4.672422,,1,,,9,,,9,,,9,20.502535,,1,,,9,,,9,,,9,3.896413,,1,,,9,,,9,,,9,1.021964,,1,,,9,,,9,,,9,5.091556,,1,,,9,,,9,,,9,0.765596,,1,,,9,,,9,,,9,5.415086,,1,,,9,,,9,,,9,1.393865,,1,,,9,,,9,,,9,4.552192,,1,,,9,,,9,,,9,0.653026,,1,,,9,,,9,,,9,4.315594,,1,,,9,,,9,,,9,0.721908,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,806.8,0,800.5,0,141.556213,,1,,9,25.900229,,1,,,9,,,9,,,9,8.070275,,1,,,9,,,9,,,9,4.868892,,1,,,9,,,9,,,9,20.909222,,1,,,9,,,9,,,9,4.028099,,1,,,9,,,9,,,9,1.035651,,1,,,9,,,9,,,9,5.212593,,1,,,9,,,9,,,9,0.783348,,1,,,9,,,9,,,9,5.571437,,1,,,9,,,9,,,9,1.444507,,1,,,9,,,9,,,9,4.837574,,1,,,9,,,9,,,9,0.683547,,1,,,9,,,9,,,9,4.561519,,1,,,9,,,9,,,9,0.768948,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,973,0,964.1,0,141.788345,,1,,9,24.517002,,1,,,9,,,9,,,9,7.58701,,1,,,9,,,9,,,9,4.533033,,1,,,9,,,9,,,9,19.575726,,1,,,9,,,9,,,9,3.797518,,1,,,9,,,9,,,9,0.975559,,1,,,9,,,9,,,9,5.01581,,1,,,9,,,9,,,9,0.76337,,1,,,9,,,9,,,9,5.564228,,1,,,9,,,9,,,9,1.434847,,1,,,9,,,9,,,9,4.790847,,1,,,9,,,9,,,9,0.689282,,1,,,9,,,9,,,9,4.575865,,1,,,9,,,9,,,9,0.774099,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,973,0,964.1,0,143.807098,,1,,9,23.932272,,1,,,9,,,9,,,9,6.406563,,1,,,9,,,9,,,9,4.375104,,1,,,9,,,9,,,9,19.083553,,1,,,9,,,9,,,9,3.689317,,1,,,9,,,9,,,9,0.99686,,1,,,9,,,9,,,9,4.896155,,1,,,9,,,9,,,9,0.75309,,1,,,9,,,9,,,9,5.450342,,1,,,9,,,9,,,9,1.440392,,1,,,9,,,9,,,9,4.838943,,1,,,9,,,9,,,9,0.690956,,1,,,9,,,9,,,9,4.600175,,1,,,9,,,9,,,9,0.786486,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,1108.5,0,1098.1,0,143.742264,,1,,9,23.538668,,1,,,9,,,9,,,9,6.518287,,1,,,9,,,9,,,9,4.285401,,1,,,9,,,9,,,9,18.666656,,1,,,9,,,9,,,9,3.635517,,1,,,9,,,9,,,9,0.958137,,1,,,9,,,9,,,9,4.893466,,1,,,9,,,9,,,9,0.752497,,1,,,9,,,9,,,9,5.575337,,1,,,9,,,9,,,9,1.454513,,1,,,9,,,9,,,9,4.890827,,1,,,9,,,9,,,9,0.712035,,1,,,9,,,9,,,9,4.767747,,1,,,9,,,9,,,9,0.810306,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,1108.5,0,1098.1,0,141.186646,,1,,9,23.023556,,1,,,9,,,9,,,9,7.552994,,1,,,9,,,9,,,9,4.291061,,1,,,9,,,9,,,9,18.841728,,1,,,9,,,9,,,9,3.593804,,1,,,9,,,9,,,9,0.941431,,1,,,9,,,9,,,9,4.844137,,1,,,9,,,9,,,9,0.747337,,1,,,9,,,9,,,9,5.472337,,1,,,9,,,9,,,9,1.419771,,1,,,9,,,9,,,9,4.811898,,1,,,9,,,9,,,9,0.694621,,1,,,9,,,9,,,9,4.600196,,1,,,9,,,9,,,9,0.792221,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,1260.3,0,1248.1,0,144.762375,,1,,9,23.334351,,1,,,9,,,9,,,9,7.854389,,1,,,9,,,9,,,9,4.261036,,1,,,9,,,9,,,9,18.709217,,1,,,9,,,9,,,9,3.717165,,1,,,9,,,9,,,9,0.978029,,1,,,9,,,9,,,9,4.957638,,1,,,9,,,9,,,9,0.761529,,1,,,9,,,9,,,9,5.595377,,1,,,9,,,9,,,9,1.454841,,1,,,9,,,9,,,9,4.930791,,1,,,9,,,9,,,9,0.711347,,1,,,9,,,9,,,9,4.752595,,1,,,9,,,9,,,9,0.804834,,1,,,9,,,9,,,9,1
GA03Station 11,GA03,Station 11,B,2010-11-01T00:15:53,337.22021,-22.77979,17.3513,1513.9,0,1498.5,0,147.420151,,1,,9,23.195814,,1,,,9,,,9,,,9,7.955347,,1,,,9,,,9,,,9,4.106635,,1,,,9,,,9,,,9,18.250477,,1,,,9,,,9,,,9,3.674929,,1,,,9,,,9,,,9,0.964985,,1,,,9,,,9,,,9,5.006012,,1,,,9,,,9,,,9,0.778517,,1,,,9,,,9,,,9,5.875225,,1,,,9,,,9,,,9,1.5336,,1,,,9,,,9,,,9,5.178523,,1,,,9,,,9,,,9,0.742594,,1,,,9,,,9,,,9,5.02584,,1,,,9,,,9,,,9,0.855832,,1,,,9,,,9,,,9,1
